account_id,account_name,signup_date,seats,is_trial,churn_flag,days_since_signup,n_subscriptions,n_churned_subs,n_upgrades,n_downgrades,n_trial_subs,total_mrr,max_mrr,avg_mrr,auto_renew_pct,tenure_days,latest_mrr,sub_churn_rate,upgrade_net,total_usage_events,unique_features_used,total_usage_duration_mins,total_errors,beta_feature_pct,avg_usage_count,error_rate,feature_breadth,n_tickets,avg_resolution_hours,avg_first_response_mins,avg_satisfaction,n_escalations,urgent_pct,escalation_rate,n_churn_events,had_reactivation,had_preceding_downgrade,had_preceding_upgrade,total_refund_usd,primary_churn_reason_budget,primary_churn_reason_competitor,primary_churn_reason_features,primary_churn_reason_pricing,primary_churn_reason_support,primary_churn_reason_unknown,days_since_last_usage,usage_last_30d,usage_last_90d,recency_ratio,has_active_sub,active_mrr,usage_per_seat,tickets_per_seat,mrr_per_seat,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,billing_freq_annual,billing_freq_monthly
A-2edab2,Company_301,2023-11-17,17,False,False,612,10,1,1,0,0,11390,3383,1139.0,0.9,324,833,0.1,1,47,28,2680.1,26,0.106,10.36,0.5532,0.7,4.0,30.0,102.2,3.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,168.73,False,False,True,False,False,False,211,0,0,0.0,1,10557,2.76,0.235,670.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
A-149a69,Company_302,2024-10-17,34,False,False,277,3,0,0,0,0,8058,6766,2686.0,0.333,228,646,0.0,0,18,18,998.2,9,0.056,11.56,0.5,0.45,8.0,33.9,120.9,4.12,0.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,338,0,0,0.0,1,8058,0.53,0.235,237.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
A-a6d261,Company_303,2023-11-29,9,False,False,600,14,1,3,0,1,38191,20497,2727.9,0.929,349,247,0.07142857142857142,3,63,36,3153.9,29,0.095,9.95,0.4603,0.9,4.0,40.0,63.2,4.5,1.0,0.0,0.25,1.0,0.0,0.0,1.0,99.94,False,False,False,False,False,True,203,0,0,0.0,1,17694,7.0,0.444,4243.4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
A-443f6f,Company_304,2024-12-07,19,False,False,226,9,1,1,0,0,13594,3781,1510.4,0.778,14,931,0.1111111111111111,1,56,31,2635.8,28,0.071,9.41,0.5,0.775,4.0,28.0,122.2,4.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,207,0,0,0.0,1,12663,2.95,0.211,715.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
A-202b67,Company_305,2024-03-22,11,False,False,486,9,1,1,0,0,18168,5771,2018.7,0.889,271,5771,0.1111111111111111,1,46,29,1841.9,40,0.109,9.72,0.8696,0.725,4.0,36.8,90.5,4.5,0.0,0.5,0.0,2.0,0.0,0.0,0.0,78.87,False,False,True,False,False,False,205,0,0,0.0,1,15979,4.18,0.364,1651.6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
A-00bed1,Company_306,2023-11-14,28,True,False,615,10,0,3,0,1,33506,9751,3350.6,0.9,613,5572,0.0,3,51,32,2395.6,27,0.039,10.08,0.5294,0.8,4.0,31.8,106.2,4.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,21.17,False,False,False,False,False,True,219,0,0,0.0,1,33506,1.82,0.143,1196.6,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False
A-ffc04f,Company_307,2024-06-06,13,False,False,410,15,2,0,1,3,20039,3781,1335.9,0.533,196,247,0.13333333333333333,-1,86,37,4622.4,64,0.081,9.97,0.7442,0.925,7.0,17.7,58.6,4.29,1.0,0.143,0.143,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,224,0,0,0.0,1,17393,6.62,0.538,1541.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
A-65c341,Company_308,2023-12-26,11,True,False,573,8,2,0,0,1,30546,16716,3818.2,1.0,282,1911,0.25,0,38,25,2451.1,18,0.105,10.79,0.4737,0.625,5.0,41.4,87.8,4.0,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,208,0,0,0.0,1,22466,3.45,0.455,2776.9,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
A-dcc2f0,Company_309,2023-07-22,15,False,False,730,15,1,2,0,2,17493,3184,1166.2,0.867,398,608,0.06666666666666667,2,76,35,4061.6,26,0.105,10.96,0.3421,0.875,2.0,27.0,100.0,4.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,207,0,0,0.0,1,16758,5.07,0.133,1166.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
A-ced9aa,Company_310,2024-10-05,3,False,False,289,11,2,0,0,0,6252,1194,568.4,1.0,70,147,0.18181818181818182,0,55,33,2782.8,39,0.091,9.65,0.7091,0.825,7.0,28.9,102.9,3.86,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,227,0,0,0.0,1,4697,18.33,2.333,2084.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
A-3d957b,Company_311,2024-04-04,14,False,False,473,6,1,3,0,0,11852,2786,1975.3,0.667,105,2786,0.16666666666666666,3,15,13,728.3,13,0.2,9.53,0.8667,0.325,3.0,41.3,79.3,3.67,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,274,0,0,0.0,1,9066,1.07,0.214,846.6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-89ee83,Company_312,2024-10-04,1,False,True,290,11,2,3,0,0,24907,7960,2264.3,1.0,74,3582,0.18181818181818182,3,59,28,2877.1,26,0.102,9.58,0.4407,0.7,5.0,21.8,66.2,4.0,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,216,0,0,0.0,1,20140,59.0,5.0,24907.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
A-883b7d,Company_313,2024-03-28,17,False,False,480,12,1,0,0,2,30524,9950,2543.7,0.75,139,9950,0.08333333333333333,0,66,35,3158.6,40,0.106,9.76,0.6061,0.875,7.0,25.6,62.3,3.71,1.0,0.571,0.143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,203,0,0,0.0,1,28515,3.88,0.412,1795.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
A-dcc3f1,Company_314,2023-12-27,21,False,False,572,8,0,0,1,1,12747,4378,1593.4,0.75,572,399,0.0,-1,48,31,2299.3,32,0.125,10.42,0.6667,0.775,9.0,35.7,83.4,3.89,0.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,209,0,0,0.0,1,12747,2.29,0.429,607.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
A-c62e55,Company_315,2023-02-08,1,True,False,894,9,0,1,0,0,11902,2985,1322.4,0.778,614,686,0.0,1,32,24,1450.8,13,0.188,10.53,0.4062,0.6,4.0,27.5,101.2,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,221,0,0,0.0,1,11902,32.0,4.0,11902.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
A-e4144b,Company_316,2024-10-22,41,False,False,272,10,0,1,0,4,35424,8159,3542.4,0.8,253,8159,0.0,1,43,26,2223.3,21,0.116,10.21,0.4884,0.65,3.0,57.0,172.3,4.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,210,0,0,0.0,1,35424,1.05,0.073,864.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-e40f45,Company_317,2024-04-18,21,False,False,459,7,1,3,0,1,11825,4179,1689.3,0.857,221,399,0.14285714285714285,3,45,29,2049.2,26,0.111,8.91,0.5778,0.725,7.0,26.7,96.3,4.14,0.0,0.286,0.0,1.0,0.0,0.0,0.0,101.23,True,False,False,False,False,False,204,0,0,0.0,1,11426,2.14,0.333,563.1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
A-96215d,Company_318,2024-08-08,10,False,False,347,6,0,1,0,0,10312,3184,1718.7,0.5,338,490,0.0,1,32,20,1740.7,21,0.156,10.84,0.6562,0.5,1.0,25.0,115.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,227,0,0,0.0,1,10312,3.2,0.1,1031.2,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
A-2b9d3e,Company_319,2023-06-04,1,False,False,778,9,0,1,0,1,5142,1421,571.3,0.889,684,398,0.0,1,45,26,2376.5,19,0.111,9.87,0.4222,0.65,3.0,34.7,79.3,4.33,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,216,0,0,0.0,1,5142,45.0,3.0,5142.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
A-b7724f,Company_320,2023-03-28,1,False,False,846,8,3,0,0,0,3222,1349,402.8,0.875,576,551,0.375,0,38,28,1554.2,16,0.053,10.0,0.4211,0.7,3.0,28.7,92.0,3.33,0.0,0.333,0.0,3.0,1.0,0.0,1.0,242.55,False,True,False,False,False,False,225,0,0,0.0,1,2774,38.0,3.0,3222.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
A-310452,Company_321,2024-12-25,9,False,False,208,5,0,0,0,1,11003,9950,2200.6,0.8,207,441,0.0,0,25,20,1093.0,16,0.16,10.72,0.64,0.5,5.0,34.2,113.6,3.6,0.0,0.2,0.0,2.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,238,0,0,0.0,1,11003,2.78,0.556,1222.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
A-eb1312,Company_322,2024-09-16,25,False,False,308,12,1,1,0,0,18147,4975,1512.2,0.833,99,475,0.08333333333333333,1,65,31,3134.1,38,0.062,10.2,0.5846,0.775,1.0,68.0,117.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,215,0,0,0.0,1,17672,2.6,0.04,725.9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
A-df1e44,Company_323,2024-02-23,12,False,False,514,11,1,1,1,2,13107,3087,1191.5,0.727,282,588,0.09090909090909091,0,42,25,2040.5,14,0.119,10.0,0.3333,0.625,2.0,53.0,109.5,4.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,224,0,0,0.0,1,10719,3.5,0.167,1092.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
A-6a7c9d,Company_324,2024-10-24,26,False,True,270,5,1,0,0,0,13028,5174,2605.6,1.0,38,1274,0.2,0,19,15,1083.4,6,0.053,9.95,0.3158,0.375,3.0,34.3,60.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,178.84,False,False,True,False,False,False,215,0,0,0.0,1,12135,0.73,0.115,501.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
A-cbd1a3,Company_325,2024-11-25,6,False,True,238,10,0,2,0,1,16351,5572,1635.1,0.8,237,380,0.0,2,45,29,2146.8,32,0.067,10.33,0.7111,0.725,4.0,34.5,81.8,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,0,0.0,1,16351,7.5,0.667,2725.2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
A-a8d89d,Company_326,2023-12-08,13,False,False,591,12,0,2,0,1,29320,15522,2443.3,0.917,587,323,0.0,2,54,32,2849.4,26,0.093,10.2,0.4815,0.8,2.0,44.5,139.0,4.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,223,0,0,0.0,1,29320,4.15,0.154,2255.4,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-600734,Company_327,2023-11-14,29,True,True,615,13,2,2,0,1,18132,5771,1394.8,0.769,253,1764,0.15384615384615385,2,69,33,3167.9,30,0.159,9.57,0.4348,0.825,7.0,52.6,89.4,3.86,1.0,0.429,0.143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,207,0,0,0.0,1,16711,2.38,0.241,625.2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
A-86fc1d,Company_328,2024-07-26,26,False,False,360,9,2,3,0,3,15181,5572,1686.8,0.889,86,0,0.2222222222222222,3,37,26,1851.8,26,0.081,9.81,0.7027,0.65,5.0,27.0,59.2,4.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,203,0,0,0.0,1,14687,1.42,0.192,583.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
A-78f02b,Company_329,2024-11-17,11,False,False,246,4,0,1,0,0,15081,8771,3770.2,0.75,244,539,0.0,1,20,17,1039.2,16,0.15,10.55,0.8,0.425,4.0,45.8,55.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,234,0,0,0.0,1,15081,1.82,0.364,1371.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
A-acb7f7,Company_330,2024-01-06,32,False,False,562,12,0,2,1,2,32574,6368,2714.5,0.833,561,608,0.0,1,62,33,2943.8,36,0.161,9.87,0.5806,0.825,3.0,41.0,91.0,3.67,0.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,204,0,0,0.0,1,32574,1.94,0.094,1017.9,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-712f1c,Company_331,2023-12-16,17,False,True,583,12,1,2,0,1,42999,14925,3583.2,0.833,202,833,0.08333333333333333,2,68,32,3021.7,34,0.074,9.28,0.5,0.8,6.0,41.7,88.8,4.0,0.0,0.333,0.0,1.0,0.0,0.0,0.0,68.99,True,False,False,False,False,False,204,0,0,0.0,1,39616,4.0,0.353,2529.4,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
A-3793ee,Company_332,2023-03-21,49,True,False,853,7,1,1,1,2,26705,9751,3815.0,0.857,323,9751,0.14285714285714285,0,38,25,1623.0,11,0.026,9.26,0.2895,0.625,4.0,43.8,100.2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,214,0,0,0.0,1,24304,0.78,0.082,545.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
A-9a532a,Company_333,2024-07-06,11,False,False,380,4,0,0,0,1,10945,6567,2736.2,1.0,327,2189,0.0,0,18,16,1259.9,15,0.222,10.28,0.8333,0.4,2.0,57.5,128.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,273,0,0,0.0,1,10945,1.64,0.182,995.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
A-2ebb4b,Company_334,2023-05-15,41,False,False,798,10,1,1,0,2,30688,12935,3068.8,1.0,436,2009,0.1,1,50,27,2391.7,33,0.14,9.76,0.66,0.675,2.0,43.5,136.5,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,False,False,False,True,False,False,218,0,0,0.0,1,28679,1.22,0.049,748.5,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
A-6843f2,Company_335,2024-12-10,21,False,False,223,9,0,0,1,1,16520,4179,1835.6,1.0,222,1127,0.0,-1,46,24,2107.1,17,0.065,10.46,0.3696,0.6,2.0,36.5,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,237,0,0,0.0,1,16520,2.19,0.095,786.7,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
A-c9bb3e,Company_336,2024-03-24,5,False,False,484,10,1,1,0,1,15217,6027,1521.7,0.9,1,190,0.1,1,46,27,2852.6,20,0.043,10.3,0.4348,0.675,7.0,27.7,86.1,4.14,1.0,0.286,0.143,2.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,262,0,0,0.0,1,13502,9.2,1.4,3043.4,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
A-4814a3,Company_337,2024-09-17,87,False,True,307,11,1,2,1,2,87957,17313,7996.1,0.727,95,4263,0.09090909090909091,1,60,35,2812.8,45,0.117,9.78,0.75,0.875,4.0,18.8,97.0,4.0,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,210,0,0,0.0,1,70644,0.69,0.046,1011.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
A-b7b7b7,Company_338,2024-06-30,24,False,True,386,12,0,1,0,2,28558,7761,2379.8,0.917,374,1176,0.0,1,55,31,2773.2,26,0.109,10.38,0.4727,0.775,3.0,17.0,99.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,221,0,0,0.0,1,28558,2.29,0.125,1189.9,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
A-ccc747,Company_339,2024-01-12,16,False,True,556,6,1,2,0,1,4812,1813,802.0,0.333,231,304,0.16666666666666666,2,30,23,1493.0,13,0.1,9.47,0.4333,0.575,4.0,32.2,83.2,4.25,1.0,0.25,0.25,3.0,0.0,0.0,1.0,104.25,True,False,False,False,False,False,225,0,0,0.0,1,3685,1.88,0.25,300.8,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
A-bb3bd4,Company_340,2024-01-27,23,False,False,541,7,0,2,0,1,7452,4577,1064.6,1.0,472,437,0.0,2,30,18,1560.2,11,0.033,10.5,0.3667,0.45,11.0,32.7,106.4,4.09,0.0,0.273,0.0,2.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,221,0,0,0.0,1,7452,1.3,0.478,324.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-09316c,Company_341,2024-09-11,70,False,False,313,11,0,2,0,1,70000,13930,6363.6,0.909,305,13930,0.0,2,54,28,2491.0,31,0.093,10.48,0.5741,0.7,4.0,54.8,106.2,3.75,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,206,0,0,0.0,1,70000,0.77,0.057,1000.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
A-96bbc6,Company_342,2024-05-07,39,False,False,440,8,0,3,1,0,30426,11144,3803.2,0.875,424,741,0.0,2,49,30,2546.8,25,0.102,9.84,0.5102,0.75,3.0,51.3,67.0,3.33,0.0,0.0,0.0,3.0,1.0,0.0,1.0,125.6,False,True,False,False,False,False,207,0,0,0.0,1,30426,1.26,0.077,780.2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
A-bc4d48,Company_343,2024-06-12,35,True,False,404,7,0,1,0,1,12390,6965,1770.0,0.571,390,665,0.0,1,32,24,1489.8,9,0.031,10.03,0.2812,0.6,6.0,41.2,65.8,4.17,1.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,210,0,0,0.0,1,12390,0.91,0.171,354.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-b30291,Company_344,2024-04-05,5,True,True,472,10,1,0,0,3,5375,3184,537.5,1.0,207,245,0.1,0,48,26,2685.0,31,0.167,10.81,0.6458,0.65,1.0,16.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,277.54,False,True,False,False,False,False,216,0,0,0.0,1,5375,9.6,0.2,1075.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
A-cdf020,Company_345,2023-08-16,23,False,False,705,8,3,2,0,1,18072,4577,2259.0,0.75,345,2156,0.375,2,40,25,1992.0,18,0.1,9.48,0.45,0.625,4.0,29.5,39.2,4.0,0.0,0.25,0.0,2.0,1.0,0.0,0.0,105.26,True,False,False,False,False,False,238,0,0,0.0,1,9771,1.74,0.174,785.7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
A-e6afc1,Company_346,2023-02-24,1,False,False,878,11,0,0,0,2,22582,10149,2052.9,0.818,789,0,0.0,0,71,32,3271.4,30,0.085,9.56,0.4225,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,217,0,0,0.0,1,22582,71.0,0.0,22582.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
A-e3bd71,Company_347,2023-03-25,31,False,False,849,11,1,1,1,1,41630,6169,3784.5,0.727,392,1519,0.09090909090909091,0,61,32,3117.1,27,0.049,10.46,0.4426,0.8,4.0,30.2,119.0,4.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,False,False,False,False,True,False,213,0,0,0.0,1,35461,1.97,0.129,1342.9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
A-b179bf,Company_348,2024-10-27,43,False,False,267,5,0,0,0,2,17931,8557,3586.2,1.0,267,0,0.0,0,39,23,1847.6,18,0.128,10.21,0.4615,0.575,6.0,24.7,94.3,4.0,0.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,216,0,0,0.0,1,17931,0.91,0.14,417.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
A-098560,Company_349,2023-10-21,1,False,True,639,11,1,1,0,1,12326,5771,1120.5,0.727,316,796,0.09090909090909091,1,55,32,2905.0,32,0.145,10.31,0.5818,0.8,2.0,28.0,100.0,3.0,1.0,0.0,0.5,2.0,0.0,0.0,0.0,34.35,False,False,False,True,False,False,211,0,0,0.0,1,11775,55.0,2.0,12326.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-82861f,Company_350,2024-04-25,41,False,False,452,10,3,0,0,0,43633,10547,4363.3,0.8,181,8159,0.3,0,50,28,2181.2,43,0.08,9.24,0.86,0.7,5.0,24.4,55.0,3.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,227,0,0,0.0,1,32686,1.22,0.122,1064.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
A-94c3cd,Company_351,2023-09-20,32,False,False,670,6,0,0,0,3,9036,6368,1506.0,0.667,562,6368,0.0,0,31,18,1736.6,18,0.129,9.87,0.5806,0.45,4.0,44.8,116.5,3.75,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,222,0,0,0.0,1,9036,0.97,0.125,282.4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
A-a33200,Company_352,2024-09-15,29,False,False,309,12,1,1,0,0,28913,5771,2409.4,0.75,59,551,0.08333333333333333,1,55,33,2516.6,26,0.091,9.4,0.4727,0.825,3.0,36.3,88.3,4.33,0.0,0.333,0.0,1.0,0.0,0.0,1.0,21.61,False,False,True,False,False,False,222,0,0,0.0,1,23142,1.9,0.103,997.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
A-034368,Company_353,2023-11-05,19,False,False,624,5,0,0,0,1,11194,5572,2238.8,0.8,585,4577,0.0,0,28,20,1340.4,25,0.143,9.46,0.8929,0.5,5.0,41.2,91.8,4.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,220,0,0,0.0,1,11194,1.47,0.263,589.2,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
A-b54c01,Company_354,2024-09-29,29,False,False,295,4,0,0,0,1,3393,1421,848.2,0.75,287,551,0.0,0,23,15,1082.9,17,0.13,9.83,0.7391,0.375,5.0,42.6,77.2,3.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,289,0,0,0.0,1,3393,0.79,0.172,117.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
A-d82ef9,Company_355,2024-07-02,26,False,True,384,14,1,1,2,5,14327,5174,1023.4,0.643,133,494,0.07142857142857142,-1,68,32,3233.7,46,0.074,9.99,0.6765,0.8,5.0,39.8,91.6,4.2,1.0,0.4,0.2,1.0,0.0,0.0,0.0,74.94,True,False,False,False,False,False,204,0,0,0.0,1,13320,2.62,0.192,551.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
